anchor_id,positive_id,negative_id
eccDNABase_000661548,eccDNABase_000812311,eccDNABase_000016036
eccDNABase_000734228,CircleBaseV2_002792959,eccDNABase_000569275
eccDNABase_000887553,eccDNABase_000874443,CircleBaseV2_002794321
eccDNABase_000016036,eccDNABase_000010605,eccDNABase_000799356
eccDNABase_000120784,eccDNABase_000439854,CircleBaseV2_002841977
CircleBaseV2_003055255,eccDNABase_000015879,eccDNABase_000797623
eccDNABase_000886417,eccDNABase_000716750,eccDNABase_000446291
eccDNABase_000544245,eccDNABase_000011476,CircleBaseV2_002898041
CircleBaseV2_002825107,CircleBaseV2_002817245,eccDNABase_000539583
CircleBaseV2_002998077,eccDNABase_000512419,eccDNABase_000910021
CircleBaseV2_002896269,CircleBaseV2_002807261,eccDNABase_000439822
CircleBaseV2_002830339,eccDNABase_000907480,eccDNABase_000443504
eccDNABase_000741735,eccDNABase_000010922,CircleBaseV2_003039118
eccDNABase_000012969,CircleBaseV2_003055420,CircleBaseV2_002889306
eccDNABase_000012969,eccDNABase_000013755,CircleBaseV2_002783626
eccDNABase_000699401,CircleBaseV2_000018283,eccDNABase_000530935
eccDNABase_000745428,CircleBaseV2_000031293,CircleBaseV2_000049169
eccDNABase_000014763,eccDNABase_000436786,CircleBaseV2_002799027
eccDNABase_000669228,CircleBaseV2_003023377,eccDNABase_000555510
eccDNABase_000512407,eccDNABase_000535978,eccDNABase_000454119
CircleBaseV2_002823579,eccDNABase_000909537,eccDNABase_000537342
eccDNABase_000723580,eccDNABase_000442001,CircleBaseV2_002894286
CircleBaseV2_000026040,CircleBaseV2_002773216,eccDNABase_000765941
eccDNABase_000015703,eccDNABase_000530508,eccDNABase_000812945
eccDNABase_000538671,eccDNABase_000014938,CircleBaseV2_002887019
eccDNABase_000795695,CircleBaseV2_002880632,CircleBaseV2_003023042
CircleBaseV2_002810761,CircleBaseV2_002874998,eccDNABase_000522475
eccDNABase_000624661,CircleBaseV2_002881066,eccDNABase_000162026
CircleBaseV2_000011828,CircleBaseV2_002842040,eccDNABase_000535978
eccDNABase_000010993,CircleBaseV2_003023042,eccDNABase_000837761
eccDNABase_000538951,eccDNABase_000010605,CircleBaseV2_002797776
eccDNABase_000443851,eccDNABase_000785633,eccDNABase_000016102
eccDNABase_000585577,CircleBaseV2_002764734,eccDNABase_000015936
eccDNABase_000752950,CircleBaseV2_000060162,CircleBaseV2_002786791
eccDNABase_000009673,eccDNABase_000525212,eccDNABase_000710280
CircleBaseV2_002247557,CircleBaseV2_003055255,CircleBaseV2_002781752
eccDNABase_000912847,CircleBaseV2_003023039,CircleBaseV2_000043532
eccDNABase_000451437,eccDNABase_000443485,eccDNABase_000651711
CircleBaseV2_002772751,eccDNABase_000767142,eccDNABase_000568163
eccDNABase_000012832,CircleBaseV2_000032595,eccDNABase_000679231
eccDNABase_000443479,CircleBaseV2_003016591,CircleBaseV2_003034112
eccDNABase_000013442,eccDNABase_000012670,eccDNABase_000702388
eccDNABase_000607693,CircleBaseV2_002848823,eccDNABase_000535976
CircleBaseV2_000022877,eccDNABase_000514592,CircleBaseV2_002788031
eccDNABase_000619836,eccDNABase_000649447,CircleBaseV2_003023044
eccDNABase_000631998,eccDNABase_000756946,eccDNABase_000439212
eccDNABase_000782157,eccDNABase_000598260,eccDNABase_000535811
eccDNABase_000873585,eccDNABase_000010949,eccDNABase_000644768
eccDNABase_000843338,CircleBaseV2_000007376,eccDNABase_000015351
eccDNABase_000011734,eccDNABase_000438072,eccDNABase_000787299
CircleBaseV2_003055254,eccDNABase_000537305,eccDNABase_000603423
CircleBaseV2_002760301,CircleBaseV2_000023353,CircleBaseV2_003054444
eccDNABase_000537367,eccDNABase_000016036,CircleBaseV2_000018709
eccDNABase_000002606,eccDNABase_000550125,CircleBaseV2_003038645
CircleBaseV2_002890471,CircleBaseV2_002842825,eccDNABase_000439082
eccDNABase_000569810,eccDNABase_000011670,CircleBaseV2_002769967
eccDNABase_000842833,eccDNABase_000791033,eccDNABase_000873895
eccDNABase_000442107,eccDNABase_000886781,eccDNABase_000829142
eccDNABase_000012216,eccDNABase_000539419,CircleBaseV2_003041297
eccDNABase_000000525,eccDNABase_000455475,eccDNABase_000605137
eccDNABase_000530588,CircleBaseV2_003023039,CircleBaseV2_002796611
CircleBaseV2_002776123,eccDNABase_000617069,eccDNABase_000229361
eccDNABase_000014503,eccDNABase_000874443,CircleBaseV2_003048046
eccDNABase_000907843,eccDNABase_000628994,CircleBaseV2_003023039
eccDNABase_000578898,CircleBaseV2_000041106,eccDNABase_000526569
eccDNABase_000679810,CircleBaseV2_002880703,eccDNABase_000537392
eccDNABase_000530959,eccDNABase_000016203,CircleBaseV2_000043419
eccDNABase_000837057,eccDNABase_000823279,eccDNABase_000894618
eccDNABase_000625607,eccDNABase_000641193,eccDNABase_000276741
eccDNABase_000898031,CircleBaseV2_002836174,CircleBaseV2_002999926
eccDNABase_000007621,eccDNABase_000438798,eccDNABase_000629038
eccDNABase_000443491,CircleBaseV2_003067586,eccDNABase_000712607
eccDNABase_000449495,eccDNABase_000558487,CircleBaseV2_002804657
eccDNABase_000678659,eccDNABase_000806306,eccDNABase_000451432
eccDNABase_000006391,CircleBaseV2_003067334,eccDNABase_000682760
CircleBaseV2_002875521,CircleBaseV2_000046187,eccDNABase_000573157
eccDNABase_000661533,eccDNABase_000781268,eccDNABase_000015643
CircleBaseV2_003023038,eccDNABase_000531211,eccDNABase_000616912
eccDNABase_000631072,CircleBaseV2_000040779,CircleBaseV2_000006440
CircleBaseV2_000012111,eccDNABase_000908593,eccDNABase_000874444
eccDNABase_000613053,CircleBaseV2_002900607,eccDNABase_000010015
eccDNABase_000012511,eccDNABase_000001020,eccDNABase_000814503
eccDNABase_000874442,eccDNABase_000512361,CircleBaseV2_002859952
eccDNABase_000898289,eccDNABase_000842511,eccDNABase_000530522
eccDNABase_000639810,CircleBaseV2_000004680,eccDNABase_000013755
CircleBaseV2_000044739,eccDNABase_000897909,eccDNABase_000570165
eccDNABase_000530580,eccDNABase_000436672,CircleBaseV2_000029056
CircleBaseV2_002758998,CircleBaseV2_003033836,eccDNABase_000012609
CircleBaseV2_002762898,CircleBaseV2_002894215,eccDNABase_000016013
eccDNABase_000661578,eccDNABase_000703359,eccDNABase_000012073
CircleBaseV2_002990661,CircleBaseV2_003067334,CircleBaseV2_000060345
CircleBaseV2_003069285,CircleBaseV2_002830502,CircleBaseV2_002990679
CircleBaseV2_002883040,eccDNABase_000692960,eccDNABase_000443498
eccDNABase_000446518,eccDNABase_000436672,CircleBaseV2_003069545
eccDNABase_000012090,eccDNABase_000014217,eccDNABase_000802609
eccDNABase_000886793,eccDNABase_000443495,CircleBaseV2_002870392
CircleBaseV2_002866142,eccDNABase_000801970,eccDNABase_000451484
eccDNABase_000009487,CircleBaseV2_000022591,eccDNABase_000655350
eccDNABase_000913296,eccDNABase_000436648,eccDNABase_000701830
eccDNABase_000016036,eccDNABase_000455283,CircleBaseV2_002887599
eccDNABase_000707102,eccDNABase_000582658,CircleBaseV2_003054446
CircleBaseV2_002805878,CircleBaseV2_002873200,eccDNABase_000014300
eccDNABase_000539176,eccDNABase_000011831,CircleBaseV2_000009721
eccDNABase_000012208,eccDNABase_000492647,CircleBaseV2_002759519
CircleBaseV2_002863335,CircleBaseV2_002788070,eccDNABase_000010028
eccDNABase_000639258,eccDNABase_000592119,eccDNABase_000016221
CircleBaseV2_003054737,eccDNABase_000486178,CircleBaseV2_002838890
eccDNABase_000658219,eccDNABase_000681625,eccDNABase_000534229
CircleBaseV2_002798666,CircleBaseV2_003036689,eccDNABase_000530524
eccDNABase_000011386,eccDNABase_000010473,CircleBaseV2_002868102
eccDNABase_000448766,eccDNABase_000011848,eccDNABase_000637281
eccDNABase_000530889,eccDNABase_000893048,eccDNABase_000819355
eccDNABase_000758805,CircleBaseV2_000000907,eccDNABase_000010032
CircleBaseV2_002843225,eccDNABase_000903385,CircleBaseV2_003054445
eccDNABase_000838842,CircleBaseV2_002823544,eccDNABase_000013755
eccDNABase_000010640,CircleBaseV2_003023044,CircleBaseV2_000001115
eccDNABase_000511934,eccDNABase_000724271,eccDNABase_000827476
eccDNABase_000000570,CircleBaseV2_003067502,CircleBaseV2_002838921
CircleBaseV2_002839342,CircleBaseV2_002890549,eccDNABase_000011620
eccDNABase_000625181,eccDNABase_000589362,CircleBaseV2_002960954
CircleBaseV2_002792340,eccDNABase_000790880,eccDNABase_000512411
eccDNABase_000788811,CircleBaseV2_002764868,eccDNABase_000892522
eccDNABase_000101451,CircleBaseV2_003067334,eccDNABase_000671469
eccDNABase_000890708,eccDNABase_000015351,CircleBaseV2_002797425
eccDNABase_000802929,eccDNABase_000709165,eccDNABase_000000779
eccDNABase_000015351,CircleBaseV2_003067920,CircleBaseV2_002888514
eccDNABase_000889879,eccDNABase_000442365,eccDNABase_000535976
eccDNABase_000446455,eccDNABase_000535976,eccDNABase_000786634
CircleBaseV2_000047890,eccDNABase_000447718,CircleBaseV2_002820694
eccDNABase_000580437,CircleBaseV2_002835137,eccDNABase_000538117
CircleBaseV2_002784462,eccDNABase_000703286,eccDNABase_000912905
eccDNABase_000455451,eccDNABase_000014577,eccDNABase_000785880
eccDNABase_000013990,CircleBaseV2_003054381,eccDNABase_000625329
CircleBaseV2_000001869,eccDNABase_000646226,CircleBaseV2_003067343
eccDNABase_000013726,eccDNABase_000196581,eccDNABase_000589954
eccDNABase_000448181,eccDNABase_000532092,CircleBaseV2_002822254
eccDNABase_000631785,CircleBaseV2_002884374,eccDNABase_000446457
eccDNABase_000874834,eccDNABase_000796712,eccDNABase_000291665
CircleBaseV2_002799533,CircleBaseV2_002856846,eccDNABase_000010605
CircleBaseV2_003041996,CircleBaseV2_003048743,eccDNABase_000886781
eccDNABase_000838894,CircleBaseV2_002790132,eccDNABase_000016433
eccDNABase_000530888,eccDNABase_000016221,CircleBaseV2_002854528
eccDNABase_000016058,eccDNABase_000874443,CircleBaseV2_002830938
eccDNABase_000013059,eccDNABase_000913230,CircleBaseV2_002868757
eccDNABase_000570025,eccDNABase_000446329,CircleBaseV2_002846713
CircleBaseV2_003067343,CircleBaseV2_000060393,eccDNABase_000710695
eccDNABase_000837065,CircleBaseV2_002788811,eccDNABase_000011220
eccDNABase_000393176,eccDNABase_000773182,CircleBaseV2_002868312
eccDNABase_000012856,CircleBaseV2_000012681,CircleBaseV2_002857144
eccDNABase_000447338,eccDNABase_000525440,CircleBaseV2_002885474
eccDNABase_000500088,eccDNABase_000013726,CircleBaseV2_003067049
eccDNABase_000530349,eccDNABase_000240591,CircleBaseV2_002873453
eccDNABase_000894852,eccDNABase_000013322,eccDNABase_000575663
eccDNABase_000901072,CircleBaseV2_002763047,eccDNABase_000530494
eccDNABase_000011734,eccDNABase_000439307,eccDNABase_000705701
eccDNABase_000612243,eccDNABase_000691372,eccDNABase_000106765
eccDNABase_000002387,eccDNABase_000887928,CircleBaseV2_000033198
eccDNABase_000784310,eccDNABase_000643152,eccDNABase_000002656
CircleBaseV2_000006129,eccDNABase_000793705,eccDNABase_000443473
CircleBaseV2_002779894,CircleBaseV2_003044183,eccDNABase_000535978
CircleBaseV2_002833594,CircleBaseV2_002901046,CircleBaseV2_000008864
CircleBaseV2_002807344,eccDNABase_000700409,CircleBaseV2_003054901
eccDNABase_000002353,eccDNABase_000002375,eccDNABase_000652947
eccDNABase_000296209,eccDNABase_000456214,eccDNABase_000709278
CircleBaseV2_000042168,CircleBaseV2_002998104,CircleBaseV2_000052672
CircleBaseV2_003031564,CircleBaseV2_002840017,eccDNABase_000436671
eccDNABase_000912282,eccDNABase_000540681,CircleBaseV2_002761607
CircleBaseV2_001045087,eccDNABase_000530407,eccDNABase_000812032
CircleBaseV2_003067344,eccDNABase_000059697,CircleBaseV2_003023382
eccDNABase_000648487,CircleBaseV2_002802848,eccDNABase_000436795
eccDNABase_000776335,eccDNABase_000011618,CircleBaseV2_002803561
eccDNABase_000639397,eccDNABase_000709100,eccDNABase_000531083
eccDNABase_000837200,eccDNABase_000800424,CircleBaseV2_003063869
eccDNABase_000873599,eccDNABase_000013182,CircleBaseV2_002765477
CircleBaseV2_003054502,eccDNABase_000438818,CircleBaseV2_002800992
eccDNABase_000642481,eccDNABase_000838281,CircleBaseV2_001497145
eccDNABase_000011142,CircleBaseV2_003055255,eccDNABase_000898443
eccDNABase_000537361,CircleBaseV2_003055133,CircleBaseV2_003036608
CircleBaseV2_000052167,eccDNABase_000669205,eccDNABase_000443471
eccDNABase_000016203,eccDNABase_000010602,eccDNABase_000638528
CircleBaseV2_000003772,eccDNABase_000690139,eccDNABase_000522722
eccDNABase_000002643,eccDNABase_000094834,eccDNABase_000823964
CircleBaseV2_002829296,CircleBaseV2_000024081,eccDNABase_000441927
eccDNABase_000015351,eccDNABase_000535976,CircleBaseV2_002871606
eccDNABase_000436788,eccDNABase_000530434,CircleBaseV2_002807956
eccDNABase_000593538,eccDNABase_000798472,eccDNABase_000014529
eccDNABase_000823418,eccDNABase_000691104,eccDNABase_000438755
CircleBaseV2_002995689,eccDNABase_000011670,eccDNABase_000667755
eccDNABase_000627901,CircleBaseV2_000063186,eccDNABase_000015216
eccDNABase_000804935,eccDNABase_000712634,CircleBaseV2_000018636
eccDNABase_000523358,eccDNABase_000012629,eccDNABase_000664895
eccDNABase_000537362,eccDNABase_000530508,eccDNABase_000711761
eccDNABase_000613675,CircleBaseV2_003045456,eccDNABase_000511513
CircleBaseV2_000046467,eccDNABase_000600440,CircleBaseV2_003054447
eccDNABase_000682288,eccDNABase_000689815,CircleBaseV2_003023043
CircleBaseV2_003054587,eccDNABase_000537258,eccDNABase_000679227
CircleBaseV2_003067530,eccDNABase_000012344,CircleBaseV2_002807333
CircleBaseV2_002793362,eccDNABase_000698955,eccDNABase_000530566
eccDNABase_000012095,eccDNABase_000886781,CircleBaseV2_002774398
CircleBaseV2_002819349,CircleBaseV2_002882322,eccDNABase_000446288
eccDNABase_000738426,CircleBaseV2_001259046,CircleBaseV2_002787482
eccDNABase_000487350,eccDNABase_000008134,eccDNABase_000813718
CircleBaseV2_000015654,eccDNABase_000641605,eccDNABase_000010505
eccDNABase_000702426,eccDNABase_000783236,eccDNABase_000092047
eccDNABase_000902411,CircleBaseV2_002801439,eccDNABase_000011386
eccDNABase_000873919,eccDNABase_000274109,eccDNABase_000697323
eccDNABase_000826609,eccDNABase_000643179,CircleBaseV2_003055255
CircleBaseV2_003067342,eccDNABase_000530600,eccDNABase_000577464
CircleBaseV2_002845087,CircleBaseV2_002887674,CircleBaseV2_003054439
eccDNABase_000443474,eccDNABase_000010605,CircleBaseV2_000017270
eccDNABase_000618711,eccDNABase_000807955,CircleBaseV2_003054371
eccDNABase_000791082,eccDNABase_000595787,eccDNABase_000010020
eccDNABase_000464289,eccDNABase_000553947,eccDNABase_000800217
eccDNABase_000001623,CircleBaseV2_003055256,CircleBaseV2_003038729
eccDNABase_000569659,eccDNABase_000014539,CircleBaseV2_002888153
CircleBaseV2_002828655,CircleBaseV2_003037692,CircleBaseV2_003067334
eccDNABase_000672166,CircleBaseV2_002784447,eccDNABase_000016273
CircleBaseV2_000028456,eccDNABase_000015351,eccDNABase_000703636
eccDNABase_000442226,eccDNABase_000439346,eccDNABase_000683622
eccDNABase_000898231,CircleBaseV2_002805032,eccDNABase_000734383
eccDNABase_000873583,eccDNABase_000011476,eccDNABase_000774453
eccDNABase_000909244,CircleBaseV2_002765494,eccDNABase_000439919
CircleBaseV2_002886228,CircleBaseV2_002785862,eccDNABase_000530521
eccDNABase_000646770,eccDNABase_000645175,eccDNABase_000012969
eccDNABase_000438878,eccDNABase_000913365,CircleBaseV2_002778103
CircleBaseV2_002880705,CircleBaseV2_000011303,eccDNABase_000015247
eccDNABase_000570744,CircleBaseV2_003068369,CircleBaseV2_002862070
eccDNABase_000527349,eccDNABase_000334533,eccDNABase_000712174
CircleBaseV2_002833232,CircleBaseV2_002858111,CircleBaseV2_003055254
eccDNABase_000874442,eccDNABase_000011435,eccDNABase_000649237
CircleBaseV2_003054990,eccDNABase_000013016,eccDNABase_000679324
eccDNABase_000002899,CircleBaseV2_002990660,CircleBaseV2_002823100
CircleBaseV2_002797334,eccDNABase_000609766,eccDNABase_000015247
eccDNABase_000064647,CircleBaseV2_002991131,eccDNABase_000910874
eccDNABase_000886781,CircleBaseV2_003067343,eccDNABase_000684680
CircleBaseV2_002943935,eccDNABase_000887929,CircleBaseV2_002883039
eccDNABase_000812911,eccDNABase_000811873,eccDNABase_000527677
eccDNABase_000015096,eccDNABase_000104829,eccDNABase_000588355
eccDNABase_000790506,eccDNABase_000629964,eccDNABase_000451457
eccDNABase_000635418,CircleBaseV2_002765048,eccDNABase_000451485
eccDNABase_000905106,CircleBaseV2_002824982,eccDNABase_000002333
eccDNABase_000886781,eccDNABase_000511046,CircleBaseV2_000009383
eccDNABase_000574395,eccDNABase_000551509,CircleBaseV2_002763816
eccDNABase_000014964,eccDNABase_000893897,eccDNABase_000905860
eccDNABase_000010904,eccDNABase_000002631,CircleBaseV2_002835577
eccDNABase_000041607,eccDNABase_000534399,CircleBaseV2_002768344
eccDNABase_000001262,eccDNABase_000010605,CircleBaseV2_002860421
eccDNABase_000909669,eccDNABase_000784210,eccDNABase_000537380
eccDNABase_000438985,eccDNABase_000470107,eccDNABase_000638733
CircleBaseV2_002990668,CircleBaseV2_003055256,CircleBaseV2_002828909
eccDNABase_000830427,CircleBaseV2_002840530,eccDNABase_000121733
CircleBaseV2_002816892,CircleBaseV2_002801437,eccDNABase_000012291
CircleBaseV2_002766998,eccDNABase_000889386,eccDNABase_000438818
eccDNABase_000799358,CircleBaseV2_002822184,eccDNABase_000887927
eccDNABase_000795881,eccDNABase_000910650,eccDNABase_000006610
CircleBaseV2_002789827,eccDNABase_000824377,eccDNABase_000015351
eccDNABase_000026624,eccDNABase_000535072,eccDNABase_000674317
CircleBaseV2_002815643,eccDNABase_000633495,CircleBaseV2_003067342
eccDNABase_000009951,eccDNABase_000011534,CircleBaseV2_002859939
eccDNABase_000537341,eccDNABase_000530493,CircleBaseV2_002861346
eccDNABase_000012294,eccDNABase_000015879,CircleBaseV2_002846275
eccDNABase_000794187,CircleBaseV2_000001382,eccDNABase_000439864
eccDNABase_000610693,eccDNABase_000822051,eccDNABase_000570295
eccDNABase_000817643,eccDNABase_000016221,CircleBaseV2_002800377
eccDNABase_000441943,eccDNABase_000460771,CircleBaseV2_002806332
CircleBaseV2_002818150,CircleBaseV2_003026475,eccDNABase_000012969
CircleBaseV2_002831783,CircleBaseV2_002802612,CircleBaseV2_002981155
CircleBaseV2_003028252,eccDNABase_000687305,eccDNABase_000053102
eccDNABase_000584795,eccDNABase_000834804,eccDNABase_000013755
eccDNABase_000804626,CircleBaseV2_002783973,CircleBaseV2_000114667
eccDNABase_000873533,CircleBaseV2_002990666,CircleBaseV2_002817253
eccDNABase_000446344,eccDNABase_000439955,CircleBaseV2_002899270
eccDNABase_000015546,eccDNABase_000015665,eccDNABase_000668476
eccDNABase_000711719,CircleBaseV2_000031157,eccDNABase_000012990
CircleBaseV2_000038259,CircleBaseV2_003041552,eccDNABase_000892780
eccDNABase_000811556,eccDNABase_000823576,eccDNABase_000530747
eccDNABase_000706681,CircleBaseV2_002813012,eccDNABase_000446531
CircleBaseV2_003055400,eccDNABase_000013435,eccDNABase_000821229
CircleBaseV2_002848501,eccDNABase_000705150,eccDNABase_000438818
CircleBaseV2_002875017,eccDNABase_000910705,eccDNABase_000436794
CircleBaseV2_002894604,CircleBaseV2_002775391,eccDNABase_000010893
CircleBaseV2_002812590,eccDNABase_000685216,eccDNABase_000002968
eccDNABase_000873533,eccDNABase_000442100,CircleBaseV2_003029143
eccDNABase_000441923,eccDNABase_000913325,CircleBaseV2_002872400
eccDNABase_000770992,eccDNABase_000799205,eccDNABase_000439622
CircleBaseV2_002990671,eccDNABase_000015351,eccDNABase_000689483
eccDNABase_000015247,eccDNABase_000530565,CircleBaseV2_003035528
CircleBaseV2_002768197,CircleBaseV2_002840671,CircleBaseV2_003068254
eccDNABase_000676421,eccDNABase_000803593,eccDNABase_000512407
eccDNABase_000530559,eccDNABase_000015351,eccDNABase_000583769
eccDNABase_000046486,eccDNABase_000569535,CircleBaseV2_002819106
eccDNABase_000629492,eccDNABase_000640490,eccDNABase_000530504
CircleBaseV2_002803586,eccDNABase_000675423,eccDNABase_000439143
eccDNABase_000013182,eccDNABase_000874444,eccDNABase_000802285
