id,label,disease
CircleBaseV2_002814971,0,Healthy
CircleBaseV2_000037386,0,Healthy
CircleBaseV2_002824170,0,Healthy
eccDNABase_000446592,1,Colon cancer
eccDNABase_000821177,0,Healthy
CircleBaseV2_003068695,1,Dilated cardiomyopathy
CircleBaseV2_003001207,1,Stomach
eccDNABase_000873543,1,Systemic lupus erythematosus
CircleBaseV2_002772898,0,Healthy
eccDNABase_000446402,1,Lung cancer
eccDNABase_000014320,1,Lower grade glioma cancer
CircleBaseV2_001442435,1,Gastric cancer
eccDNABase_000571118,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000012218,1,Esophageal cancer
CircleBaseV2_002845337,0,Healthy
eccDNABase_000676198,0,Healthy
eccDNABase_000523533,1,Melanoma
eccDNABase_000494328,1,Hiv infectious disease
eccDNABase_000784088,0,Healthy
eccDNABase_000530524,1,Pancreatic cancer
eccDNABase_000570009,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000683175,0,Healthy
CircleBaseV2_002890949,0,Healthy
CircleBaseV2_003026666,0,Healthy
eccDNABase_000799595,0,Healthy
eccDNABase_000441880,1,Caid syndrome
CircleBaseV2_002816516,0,Healthy
CircleBaseV2_002813922,0,Healthy
CircleBaseV2_000019641,0,Healthy
eccDNABase_000912304,1,Fetal growth restriction
CircleBaseV2_003054777,1,Glioblastoma cancer
eccDNABase_000649557,0,Healthy
eccDNABase_000790712,0,Healthy
eccDNABase_000618870,0,Healthy
CircleBaseV2_000026254,0,Healthy
eccDNABase_000672894,0,Healthy
eccDNABase_000458543,1,Hiv infectious disease
eccDNABase_000002613,1,Clear cell renal cell carcinoma
eccDNABase_000286815,1,Prostate cancer
eccDNABase_000894089,1,Colorectal adenoma
eccDNABase_000665907,0,Healthy
eccDNABase_000709042,0,Healthy
CircleBaseV2_000912744,1,Gastric cancer
eccDNABase_000912391,1,Fetal growth restriction
CircleBaseV2_003054390,1,Systemic lupus erythematosus
eccDNABase_000629233,0,Healthy
eccDNABase_000239243,1,Ovarian cancer
CircleBaseV2_002805520,0,Healthy
CircleBaseV2_003023042,1,Multiple myeloma cancer
eccDNABase_000439246,1,Sarcoma
eccDNABase_000617471,0,Healthy
eccDNABase_000658451,0,Healthy
eccDNABase_000442263,1,Caid syndrome
eccDNABase_000556996,1,Stomach cancer
eccDNABase_000442155,1,Caid syndrome
eccDNABase_000573252,1,Glioblastoma
eccDNABase_000912384,1,Fetal growth restriction
eccDNABase_000645424,0,Healthy
eccDNABase_000564741,1,Stomach cancer
eccDNABase_000639013,0,Healthy
CircleBaseV2_000008367,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000012199,1,Sarcoma
eccDNABase_000895771,0,Healthy
eccDNABase_000447001,1,Colon cancer
CircleBaseV2_002762742,0,Healthy
eccDNABase_000538235,1,Coronary artery disease
CircleBaseV2_002864528,0,Healthy
CircleBaseV2_002846857,0,Healthy
eccDNABase_000795853,0,Healthy
CircleBaseV2_000022924,0,Healthy
eccDNABase_000445138,0,Healthy
CircleBaseV2_002881334,0,Healthy
CircleBaseV2_003054505,1,Glioblastoma cancer
eccDNABase_000907693,0,Healthy
eccDNABase_000439935,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_003054793,1,Glioblastoma cancer
eccDNABase_000873536,1,Systemic lupus erythematosus
eccDNABase_000706503,0,Healthy
eccDNABase_000644583,0,Healthy
eccDNABase_000439401,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000820798,0,Healthy
eccDNABase_000677075,0,Healthy
eccDNABase_000624131,0,Healthy
CircleBaseV2_003060232,1,Prostate cancer
eccDNABase_000837276,0,Healthy
CircleBaseV2_002883978,0,Healthy
eccDNABase_000892982,1,Colorectal adenoma
CircleBaseV2_002829112,0,Healthy
eccDNABase_000690130,0,Healthy
eccDNABase_000622402,0,Healthy
eccDNABase_000097404,1,Cervical adenocarcinoma
eccDNABase_000002213,1,Type 2 diabetes mellitus
CircleBaseV2_002872096,0,Healthy
eccDNABase_000886933,1,Dilated cardiomyopathy
eccDNABase_000610561,0,Healthy
eccDNABase_000581402,0,Healthy
eccDNABase_000006598,1,Primary pulmonary hypertension
CircleBaseV2_002952535,1,Colorectal cancer
eccDNABase_000892517,1,Colorectal adenoma
eccDNABase_000815199,0,Healthy
eccDNABase_000541391,1,Stomach cancer
eccDNABase_000010993,1,Lung adenocarcinoma
eccDNABase_000890587,0,Healthy
eccDNABase_000523875,1,Melanoma
CircleBaseV2_003028162,0,Healthy
eccDNABase_000534091,1,Melanoma
eccDNABase_000704397,0,Healthy
eccDNABase_000595446,0,Healthy
eccDNABase_000004556,1,Primary pulmonary hypertension
eccDNABase_000494035,1,Hiv infectious disease
CircleBaseV2_001868408,1,Gastric cancer
eccDNABase_000002577,1,Clear cell renal cell carcinoma
CircleBaseV2_003065607,1,Prostate cancer
CircleBaseV2_003011695,1,Stomach
eccDNABase_000783292,0,Healthy
CircleBaseV2_002790546,0,Healthy
eccDNABase_000539608,1,Coronary artery disease
CircleBaseV2_002828806,0,Healthy
CircleBaseV2_002845851,0,Healthy
eccDNABase_000560231,1,Stomach cancer
CircleBaseV2_002886285,0,Healthy
eccDNABase_000000093,1,Chronic kidney disease
eccDNABase_000538199,1,Coronary artery disease
eccDNABase_000095891,1,Cervical adenocarcinoma
CircleBaseV2_003026412,0,Healthy
eccDNABase_000902473,0,Healthy
eccDNABase_000530344,1,Chordoma
eccDNABase_000813730,0,Healthy
eccDNABase_000793501,0,Healthy
CircleBaseV2_000034336,0,Healthy
CircleBaseV2_003068738,1,Dilated cardiomyopathy
CircleBaseV2_000058344,0,Healthy
CircleBaseV2_002936992,1,Colorectal cancer
eccDNABase_000897722,0,Healthy
CircleBaseV2_002873075,0,Healthy
CircleBaseV2_002894448,0,Healthy
eccDNABase_000483748,1,Hiv infectious disease
eccDNABase_000910931,0,Healthy
CircleBaseV2_000003225,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000506811,1,Leukemia
eccDNABase_000000437,1,Chronic kidney disease
eccDNABase_000013318,1,Endometrial cancer
eccDNABase_000838165,0,Healthy
eccDNABase_000015280,1,Lung squamous cell cancer
eccDNABase_000692246,0,Healthy
CircleBaseV2_002836108,0,Healthy
eccDNABase_000705919,0,Healthy
CircleBaseV2_002811248,0,Healthy
CircleBaseV2_002848621,0,Healthy
eccDNABase_000888506,0,Healthy
CircleBaseV2_003054730,1,Glioblastoma cancer
CircleBaseV2_003070212,0,Healthy
CircleBaseV2_002788816,0,Healthy
CircleBaseV2_002820739,0,Healthy
eccDNABase_000719524,0,Healthy
eccDNABase_000887526,1,Dilated cardiomyopathy
eccDNABase_000002885,1,Clear cell renal cell carcinoma
CircleBaseV2_003059195,1,Prostate cancer
eccDNABase_000156813,1,Ovarian cancer
CircleBaseV2_002988288,1,Colorectal cancer
eccDNABase_000706440,0,Healthy
CircleBaseV2_000035087,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000845262,0,Healthy
CircleBaseV2_002862403,0,Healthy
eccDNABase_000790147,0,Healthy
eccDNABase_000014398,1,Skin cancer
eccDNABase_000587281,0,Healthy
eccDNABase_000364208,1,Prostate cancer
eccDNABase_000783271,0,Healthy
CircleBaseV2_002844408,0,Healthy
eccDNABase_000699034,0,Healthy
eccDNABase_000703480,0,Healthy
eccDNABase_000013499,1,Liver cancer
eccDNABase_000593566,0,Healthy
eccDNABase_000013200,1,Esophageal cancer
eccDNABase_000557763,1,Stomach cancer
CircleBaseV2_002788550,0,Healthy
eccDNABase_000641912,0,Healthy
eccDNABase_000636167,0,Healthy
CircleBaseV2_000001847,0,Healthy
eccDNABase_000776819,1,Multiple diseases
eccDNABase_000714725,0,Healthy
eccDNABase_000874462,1,Breast cancer
eccDNABase_000784300,0,Healthy
CircleBaseV2_002793083,0,Healthy
eccDNABase_000617501,0,Healthy
CircleBaseV2_002888731,0,Healthy
CircleBaseV2_003049320,0,Healthy
eccDNABase_000897447,0,Healthy
eccDNABase_000888338,1,Dilated cardiomyopathy
CircleBaseV2_002987293,1,Colorectal cancer
eccDNABase_000676902,0,Healthy
eccDNABase_000838085,0,Healthy
CircleBaseV2_002878477,0,Healthy
eccDNABase_000712709,0,Healthy
CircleBaseV2_002901840,0,Healthy
eccDNABase_000713116,0,Healthy
CircleBaseV2_003043461,0,Healthy
eccDNABase_000439721,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000031572,1,Lymphoma
CircleBaseV2_002869233,0,Healthy
eccDNABase_000798906,0,Healthy
eccDNABase_000074746,1,Cervical adenocarcinoma
eccDNABase_000570925,1,Branchio-oculo-facial syndrome (bofs)
CircleBaseV2_002761439,0,Healthy
CircleBaseV2_003069024,0,Healthy
eccDNABase_000755862,1,Multiple diseases
CircleBaseV2_002831717,0,Healthy
CircleBaseV2_002809562,0,Healthy
eccDNABase_000661669,0,Healthy
eccDNABase_000598588,0,Healthy
eccDNABase_000617214,0,Healthy
CircleBaseV2_003050232,0,Healthy
eccDNABase_000892482,1,Colorectal adenoma
CircleBaseV2_002775551,0,Healthy
eccDNABase_000530948,1,Neuroblastoma
CircleBaseV2_003055261,1,Breast cancer
eccDNABase_000015351,1,Oral cavity cancer
CircleBaseV2_000046137,1,Hypopharyngeal squamous cell carcinoma
CircleBaseV2_003009141,1,Stomach
eccDNABase_000912492,1,Fetal growth restriction
CircleBaseV2_002893804,0,Healthy
eccDNABase_000830233,0,Healthy
eccDNABase_000607384,0,Healthy
eccDNABase_000007494,1,Hypopharynx cancer
eccDNABase_000874553,1,Breast cancer
eccDNABase_000539598,1,Coronary artery disease
eccDNABase_000007203,1,Hypopharynx cancer
eccDNABase_000438977,1,Sarcoma
CircleBaseV2_001104189,1,Gastric cancer
CircleBaseV2_000032982,0,Healthy
CircleBaseV2_002775878,0,Healthy
CircleBaseV2_003030027,0,Healthy
eccDNABase_000596704,0,Healthy
CircleBaseV2_002831849,0,Healthy
eccDNABase_000603772,0,Healthy
eccDNABase_000438954,1,Sarcoma
eccDNABase_000695559,0,Healthy
CircleBaseV2_000016074,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000532613,1,Melanoma
eccDNABase_000731580,1,Multiple diseases
eccDNABase_000784870,0,Healthy
eccDNABase_000015633,1,Sarcoma
eccDNABase_000439885,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000554064,1,Stomach cancer
eccDNABase_000013726,1,Biliary tract cancer
eccDNABase_000451720,0,Healthy
eccDNABase_000874444,1,Thyroid cancer
CircleBaseV2_000021364,0,Healthy
eccDNABase_000011265,1,Esophageal cancer
eccDNABase_000616472,0,Healthy
eccDNABase_000831378,0,Healthy
eccDNABase_000011957,1,Lung adenocarcinoma
eccDNABase_000512120,1,Leukemia
CircleBaseV2_003028034,0,Healthy
eccDNABase_000664460,0,Healthy
eccDNABase_000733304,1,Multiple diseases
eccDNABase_000472938,1,Hiv infectious disease
CircleBaseV2_002805924,0,Healthy
CircleBaseV2_002834310,0,Healthy
eccDNABase_000001340,1,Chronic kidney disease
eccDNABase_000619768,0,Healthy
CircleBaseV2_000020830,0,Healthy
eccDNABase_000002100,1,Chronic kidney disease
CircleBaseV2_002830370,0,Healthy
CircleBaseV2_002852524,0,Healthy
eccDNABase_000528579,1,Leukemia
eccDNABase_000011036,1,Lung adenocarcinoma
CircleBaseV2_002806789,0,Healthy
CircleBaseV2_002841080,0,Healthy
eccDNABase_000843637,0,Healthy
CircleBaseV2_000010153,0,Healthy
eccDNABase_000892843,1,Colorectal adenoma
eccDNABase_000548043,1,Stomach cancer
CircleBaseV2_002841069,0,Healthy
eccDNABase_000531141,1,Neuroblastoma
eccDNABase_000787856,0,Healthy
eccDNABase_000495243,1,Hiv infectious disease
eccDNABase_000689115,0,Healthy
CircleBaseV2_000036001,0,Healthy
eccDNABase_000686345,0,Healthy
eccDNABase_000874692,0,Healthy
eccDNABase_000007715,1,Hypopharynx cancer
eccDNABase_000532725,1,Melanoma
CircleBaseV2_002762586,0,Healthy
CircleBaseV2_002824897,0,Healthy
CircleBaseV2_000053936,0,Healthy
eccDNABase_000451390,1,Liver cancer
CircleBaseV2_003034105,0,Healthy
eccDNABase_000656880,0,Healthy
eccDNABase_000678083,0,Healthy
CircleBaseV2_002814302,0,Healthy
eccDNABase_000801937,0,Healthy
eccDNABase_000782395,0,Healthy
eccDNABase_000008021,1,Hypopharynx cancer
eccDNABase_000796046,0,Healthy
eccDNABase_000517722,1,Leukemia
CircleBaseV2_000091059,1,Gastric cancer
eccDNABase_000650463,0,Healthy
eccDNABase_000671277,0,Healthy
eccDNABase_000539203,1,Coronary artery disease
eccDNABase_000639917,0,Healthy
eccDNABase_000893594,1,Colorectal adenoma
CircleBaseV2_002812201,0,Healthy
CircleBaseV2_000039440,0,Healthy
eccDNABase_000441972,1,Caid syndrome
eccDNABase_000844488,0,Healthy
CircleBaseV2_002838444,0,Healthy
CircleBaseV2_002990660,1,Type 2 diabetes mellitus
eccDNABase_000145917,1,Ovarian cancer
CircleBaseV2_002861427,0,Healthy
eccDNABase_000913562,1,Fetal growth restriction
eccDNABase_000733943,1,Multiple diseases
eccDNABase_000288754,1,Ovarian cancer
eccDNABase_000001616,1,Chronic kidney disease
eccDNABase_000012042,1,Sarcoma
CircleBaseV2_002802406,0,Healthy
eccDNABase_000826269,0,Healthy
eccDNABase_000439035,1,Sarcoma
eccDNABase_000896882,0,Healthy
eccDNABase_000534352,1,Melanoma
CircleBaseV2_002513226,1,Gastric cancer
eccDNABase_000002352,1,Clear cell renal cell carcinoma
eccDNABase_000623522,0,Healthy
CircleBaseV2_003023981,0,Healthy
eccDNABase_000709664,0,Healthy
CircleBaseV2_001357273,1,Gastric cancer
eccDNABase_000003822,1,Primary pulmonary hypertension
eccDNABase_000602497,0,Healthy
CircleBaseV2_002771982,0,Healthy
CircleBaseV2_000007064,0,Healthy
eccDNABase_000893583,1,Colorectal adenoma
eccDNABase_000008015,1,Hypopharynx cancer
CircleBaseV2_002786339,0,Healthy
eccDNABase_000502157,1,Leukemia
eccDNABase_000014058,1,Lung adenocarcinoma
eccDNABase_000002021,1,Chronic kidney disease
eccDNABase_000683492,0,Healthy
eccDNABase_000531936,1,Melanoma
eccDNABase_000594859,0,Healthy
eccDNABase_000760077,1,Multiple diseases
CircleBaseV2_000019418,0,Healthy
eccDNABase_000887972,1,Dilated cardiomyopathy
eccDNABase_000279927,1,Ovarian cancer
CircleBaseV2_002877847,0,Healthy
eccDNABase_000829093,0,Healthy
CircleBaseV2_002861031,0,Healthy
CircleBaseV2_002770142,0,Healthy
CircleBaseV2_002840618,0,Healthy
eccDNABase_000550863,1,Stomach cancer
CircleBaseV2_002857695,0,Healthy
eccDNABase_000801888,0,Healthy
eccDNABase_000625468,0,Healthy
CircleBaseV2_002823271,0,Healthy
CircleBaseV2_000008489,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000657423,0,Healthy
CircleBaseV2_003055007,1,Glioblastoma cancer
eccDNABase_000661838,0,Healthy
CircleBaseV2_002880016,0,Healthy
eccDNABase_000747712,1,Multiple diseases
eccDNABase_000011743,1,Sarcoma
CircleBaseV2_000029650,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000525857,1,Breast cancer
CircleBaseV2_002811102,0,Healthy
CircleBaseV2_003025448,0,Healthy
eccDNABase_000009523,1,Hypopharynx cancer
eccDNABase_000079336,1,Lymphoma
eccDNABase_000003201,1,Primary pulmonary hypertension
CircleBaseV2_003044698,0,Healthy
eccDNABase_000569095,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000267632,1,Prostate cancer
CircleBaseV2_000022965,1,Cataract
eccDNABase_000783197,0,Healthy
CircleBaseV2_000056585,0,Healthy
eccDNABase_000018523,1,Lymphoma
eccDNABase_000015256,1,Sarcoma
CircleBaseV2_000001993,0,Healthy
eccDNABase_000527733,1,Leukemia
eccDNABase_000157141,1,Prostate cancer
eccDNABase_000016094,1,Breast cancer
eccDNABase_000587839,0,Healthy
eccDNABase_000002531,1,Clear cell renal cell carcinoma
eccDNABase_000530166,1,Chordoma
eccDNABase_000439913,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_002781966,0,Healthy
CircleBaseV2_003049133,0,Healthy
CircleBaseV2_000030465,1,Cataract
eccDNABase_000723192,1,Multiple diseases
CircleBaseV2_002947596,1,Colorectal cancer
CircleBaseV2_003024779,0,Healthy
eccDNABase_000012134,1,Endometrial cancer
CircleBaseV2_002825447,0,Healthy
eccDNABase_000008029,1,Hypopharynx cancer
CircleBaseV2_000019591,0,Healthy
eccDNABase_000892468,1,Colorectal adenoma
eccDNABase_000041540,1,Cervical adenocarcinoma
eccDNABase_000886881,1,Dilated cardiomyopathy
eccDNABase_000791700,0,Healthy
CircleBaseV2_000000924,0,Healthy
eccDNABase_000827038,0,Healthy
eccDNABase_000594199,0,Healthy
CircleBaseV2_002809369,0,Healthy
eccDNABase_000844645,0,Healthy
eccDNABase_000439209,1,Sarcoma
CircleBaseV2_002813975,0,Healthy
CircleBaseV2_003055400,1,Breast cancer
CircleBaseV2_000040529,0,Healthy
CircleBaseV2_002811872,0,Healthy
eccDNABase_000787905,0,Healthy
eccDNABase_000439208,1,Sarcoma
eccDNABase_000568188,1,Stomach cancer
CircleBaseV2_002860783,0,Healthy
CircleBaseV2_002785798,0,Healthy
eccDNABase_000009745,1,Hypopharynx cancer
eccDNABase_000574000,1,Glioblastoma
CircleBaseV2_002806845,0,Healthy
eccDNABase_000443471,1,Gastrointestinal stromal tumor
eccDNABase_000570407,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000660123,0,Healthy
CircleBaseV2_000058854,0,Healthy
eccDNABase_000597855,0,Healthy
eccDNABase_000438973,1,Sarcoma
eccDNABase_000838595,0,Healthy
eccDNABase_000016275,1,Lung squamous cell cancer
eccDNABase_000597483,0,Healthy
CircleBaseV2_002862876,0,Healthy
eccDNABase_000537287,1,Chordoma
eccDNABase_000355834,1,Prostate cancer
CircleBaseV2_002925178,1,Colorectal cancer
eccDNABase_000574140,1,Glioblastoma
CircleBaseV2_000023354,0,Healthy
eccDNABase_000091428,1,Lymphoma
CircleBaseV2_003067811,1,Dilated cardiomyopathy
CircleBaseV2_002820402,0,Healthy
CircleBaseV2_003054587,1,Glioblastoma cancer
CircleBaseV2_002769349,0,Healthy
eccDNABase_000912811,1,Fetal growth restriction
eccDNABase_000064030,1,Lymphoma
eccDNABase_000012297,1,Lung adenocarcinoma
eccDNABase_000002515,1,Clear cell renal cell carcinoma
eccDNABase_000745847,1,Multiple diseases
eccDNABase_000002125,1,Chronic kidney disease
CircleBaseV2_002228493,1,Gastric cancer
CircleBaseV2_003070416,0,Healthy
eccDNABase_000791310,0,Healthy
eccDNABase_000663455,0,Healthy
eccDNABase_000016078,1,Skin cancer
CircleBaseV2_002962764,1,Colorectal cancer
eccDNABase_000873599,1,Systemic lupus erythematosus
CircleBaseV2_000045918,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000012932,1,Lung adenocarcinoma
eccDNABase_000008878,1,Hypopharynx cancer
eccDNABase_000016302,1,Skin cancer
eccDNABase_000660411,0,Healthy
eccDNABase_000781455,0,Healthy
CircleBaseV2_003054583,1,Glioblastoma cancer
eccDNABase_000911185,0,Healthy
eccDNABase_000005589,1,Primary pulmonary hypertension
eccDNABase_000912453,1,Fetal growth restriction
CircleBaseV2_002856112,0,Healthy
eccDNABase_000647821,0,Healthy
eccDNABase_000046472,1,Cervical adenocarcinoma
eccDNABase_000656174,0,Healthy
eccDNABase_000589365,0,Healthy
CircleBaseV2_002874873,0,Healthy
eccDNABase_000712791,0,Healthy
eccDNABase_000906555,0,Healthy
eccDNABase_000790345,0,Healthy
eccDNABase_000821371,0,Healthy
eccDNABase_000004329,1,Primary pulmonary hypertension
eccDNABase_000523877,1,Melanoma
CircleBaseV2_003033793,0,Healthy
CircleBaseV2_003035291,0,Healthy
eccDNABase_000784606,0,Healthy
eccDNABase_000215098,1,Ovarian cancer
eccDNABase_000456691,1,Hiv infectious disease
CircleBaseV2_002831181,0,Healthy
eccDNABase_000892940,1,Colorectal adenoma
eccDNABase_000169423,1,Ovarian cancer
eccDNABase_000690396,0,Healthy
eccDNABase_000516078,1,Leukemia
eccDNABase_000015919,1,Esophageal cancer
CircleBaseV2_000011242,1,Cataract
eccDNABase_000663929,0,Healthy
CircleBaseV2_002793695,0,Healthy
CircleBaseV2_002873718,0,Healthy
CircleBaseV2_000052378,0,Healthy
eccDNABase_000539567,1,Coronary artery disease
CircleBaseV2_002831677,0,Healthy
eccDNABase_000003588,1,Primary pulmonary hypertension
eccDNABase_000439629,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000569055,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000650329,0,Healthy
eccDNABase_000595595,0,Healthy
CircleBaseV2_000051239,0,Healthy
eccDNABase_000000364,1,Chronic kidney disease
eccDNABase_000528007,1,Leukemia
CircleBaseV2_000322226,1,Gastric cancer
CircleBaseV2_002792030,0,Healthy
CircleBaseV2_002880259,0,Healthy
eccDNABase_000442278,1,Caid syndrome
eccDNABase_000743943,1,Multiple diseases
CircleBaseV2_002883502,0,Healthy
eccDNABase_000658919,0,Healthy
CircleBaseV2_002944055,1,Colorectal cancer
eccDNABase_000622465,0,Healthy
eccDNABase_000455511,0,Healthy
eccDNABase_000572914,1,Glioblastoma
eccDNABase_000260095,1,Prostate cancer
CircleBaseV2_003007561,1,Stomach
eccDNABase_000514427,1,Leukemia
CircleBaseV2_002790079,0,Healthy
CircleBaseV2_000013802,1,Hypopharyngeal squamous cell carcinoma
CircleBaseV2_002873957,0,Healthy
CircleBaseV2_000058660,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000000019,1,Chronic kidney disease
eccDNABase_000537271,1,Chordoma
eccDNABase_000335751,1,Prostate cancer
eccDNABase_000913293,1,Fetal growth restriction
CircleBaseV2_002788486,0,Healthy
eccDNABase_000670767,0,Healthy
CircleBaseV2_000010928,0,Healthy
eccDNABase_000694521,0,Healthy
CircleBaseV2_002901651,0,Healthy
eccDNABase_000265428,1,Ovarian cancer
CircleBaseV2_000012394,0,Healthy
eccDNABase_000530975,1,Neuroblastoma
CircleBaseV2_003054495,1,Glioblastoma cancer
eccDNABase_000525834,1,Breast cancer
eccDNABase_000603356,0,Healthy
CircleBaseV2_000012986,0,Healthy
eccDNABase_000697515,0,Healthy
eccDNABase_000439931,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000533243,1,Melanoma
CircleBaseV2_002865453,0,Healthy
CircleBaseV2_003043260,0,Healthy
eccDNABase_000523225,1,Melanoma
CircleBaseV2_002906877,1,Colorectal cancer
eccDNABase_000912077,1,Fetal growth restriction
eccDNABase_000309477,1,Prostate cancer
CircleBaseV2_003054726,1,Glioblastoma cancer
eccDNABase_000537209,1,Chordoma
eccDNABase_000901596,0,Healthy
CircleBaseV2_003067483,1,Dilated cardiomyopathy
CircleBaseV2_003054376,1,Systemic lupus erythematosus
CircleBaseV2_003044431,0,Healthy
eccDNABase_000816773,0,Healthy
